user_id,username,full_name,department,role,location,hostname,device_id,status,hire_date,termination_date,manager_username,user_id_clean,username_clean,full_name_clean,manager_username_clean,department_clean,role_clean,location_clean,hostname_clean,device_id_clean,hire_date_clean,termination_date_clean,status_clean,is_terminated,total_iam_events,failed_logins,mfa_failures,avg_iam_risk,max_iam_risk,tampered_iam_ips,total_alerts,critical_alerts,high_alerts,active_alerts,temporal_anomalies,high_threat_alerts,max_severity_score,total_fw_events,denied_fw_events,tampered_fw_ips,threat_flagged_fw,total_bytes_transferred,identity_risk_score,access_risk_score,endpoint_risk_score,network_risk_score,composite_threat_score,threat_tier,is_terminated_active_breach,is_brute_force_suspect,is_tampering_suspect,is_ml_anomaly,anomaly_score,behavior_cluster
EMP12706,  inaya.rastogi36  ,Inaya Rastogi,LEGAL,Manager,REGIONAL OFFICE,VDR-12706,DEV64786,Deactivated,19-Jun-2020 13:06:40,03-04-2024 10:08:32 PM,unknown,EMP12706,inaya.rastogi36,Inaya Rastogi,unknown,Legal,Manager,Regional Office,VDR-12706,DEV-64786,2020-06-19 13:06:40,2024-04-03 22:08:32,TERMINATED,True,9,1,0,42.888888888888886,100.0,3,4,0,0,3,2,3,50.0,11,4,8,1,380346522.0,100.0,78.5,100.0,69.55,88.5,CRITICAL,True,False,True,True,0.509,Zero-Trust Deprovisioning Breaches
emp11914,  krishna.nayak94  ,Krishna Nayak,IT Dept,Trainee,Work_From_Home,lpt-11914,DEV63976,Resigned,2020-11-06T23:30:57,2025-10-22 22:08:24,MANAGER689,EMP11914,krishna.nayak94,Krishna Nayak,manager689,Engineering,Trainee,Remote / WFH,LPT-11914,DEV-63976,2020-11-06 23:30:57,2025-10-22 22:08:24,TERMINATED,True,10,3,0,48.2,100.0,1,4,0,2,3,0,2,75.0,9,4,5,1,355312561.0,100.0,75.5,100.0,72.78,88.4,CRITICAL,True,False,True,False,0.442,High IAM / Failed Login Surge
EMP12364,RIA.YADAV87,Ria Yadav,sales team,Director,Remote,LPT-12364,dev20271,D,2025/03/22,04/05/2026,manager673,EMP12364,ria.yadav87,Ria Yadav,manager673,Sales,Director,Remote / WFH,LPT-12364,DEV-20271,2025-03-22 00:00:00,2026-05-04 00:00:00,TERMINATED,True,6,2,1,65.0,100.0,3,3,0,1,3,0,1,75.0,8,2,8,2,295489515.0,100.0,94.5,75.0,80.0,88.4,CRITICAL,True,False,True,False,0.434,Baseline Normal Activity
emp_11218,karan.goda65,Karan Goda,MKT,Administrator,Regional_Office,WS-11218,,D,2023-07-12 11:30:18,07-18-2023 10:30:35 PM,,EMP11218,karan.goda65,Karan Goda,none,Marketing,Administrator,Regional Office,WS-11218,,2023-07-12 11:30:18,2023-07-18 22:30:35,TERMINATED,True,9,4,0,44.111111111111114,100.0,3,5,3,1,5,0,2,100.0,7,1,6,0,218634000.0,100.0,96.5,100.0,45.71,88.3,CRITICAL,True,True,True,True,0.582,High IAM / Failed Login Surge
EMP11514,dakshesh.chaudhari62,Dakshesh Chaudhari,Support,Administrator,Regional_Office,WS-11514,dev44629,LEFT,2022-02-12 16:25:34,25/05/2026 15:28,manager550,EMP11514,dakshesh.chaudhari62,Dakshesh Chaudhari,manager550,Support,Administrator,Regional Office,WS-11514,DEV-44629,2022-02-12 16:25:34,2026-05-25 15:28:00,TERMINATED,True,6,1,0,42.166666666666664,96.0,4,3,1,1,2,1,1,100.0,14,2,12,1,581729629.0,100.0,84.0,100.0,60.71,88.1,CRITICAL,True,False,True,False,0.469,Zero-Trust Deprovisioning Breaches
EMP12895,max.kant36,Max Kant,finance dept,Trainee,Data Center,WS-12895.corp.local,,LEFT,10-13-2021 06:51:00 PM,1753189452,manager102,EMP12895,max.kant36,Max Kant,manager102,Finance,Trainee,Data Center,WS-12895,,2021-10-13 18:51:00,2025-07-22 13:04:12,TERMINATED,True,67,14,1,50.11940298507463,100.0,30,2,0,1,1,1,1,75.0,9,1,6,1,317792675.0,100.0,100.0,85.0,59.44,88.1,CRITICAL,True,True,True,True,0.551,Active EDR / Malware Threats
emp11024,ubika.koshy18,Ubika Koshy,Innovation,Administrator,Work From Home,LPT-11024,dev32359,D,02-28-2025 08:20:51 PM,2025-10-15 07:36:04,,EMP11024,ubika.koshy18,Ubika Koshy,none,Innovation,Administrator,Remote / WFH,LPT-11024,DEV-32359,2025-02-28 20:20:51,2025-10-15 07:36:04,TERMINATED,True,9,3,1,51.22222222222222,100.0,5,7,0,2,5,2,4,75.0,4,1,3,0,191198846.0,100.0,100.0,100.0,40.0,88.0,CRITICAL,True,False,True,True,0.542,Zero-Trust Deprovisioning Breaches
EMP11005,xalak.gill58,Xalak Gill,Call Center,Analyst,Remote,LPT-11005,dev 85695,Left,1659863141,,MANAGER929,EMP11005,xalak.gill58,Xalak Gill,manager929,Call Center,Analyst,Remote / WFH,LPT-11005,DEV-85695,2022-08-07 09:05:41,,TERMINATED,True,60,16,3,48.06666666666667,100.0,31,4,0,1,3,0,3,75.0,8,0,6,0,327725191.0,100.0,100.0,100.0,40.0,88.0,CRITICAL,True,True,True,True,0.587,Active EDR / Malware Threats
EMP-11840,triya.singh47,Triya Singh,Ops Team,Specialist,Head_Office,LPT-11840,DEV-31655,LEFT,,04-15-2025 03:52:43 AM,manager140,EMP11840,triya.singh47,Triya Singh,manager140,Operations,Specialist,Head Office,LPT-11840,DEV-31655,,2025-04-15 03:52:43,TERMINATED,True,6,1,0,55.833333333333336,83.0,3,5,1,1,4,1,3,100.0,11,2,6,2,310248847.0,100.0,70.0,100.0,77.27,88.0,CRITICAL,True,False,True,False,0.479,Zero-Trust Deprovisioning Breaches
EMP12172,dominic.bose12,Dominic Bose,Ops,Officer,Work From Home,ws-12172,DEV79914,DISABLED,09/06/2025 14:27,2025/07/26,manager649,EMP12172,dominic.bose12,Dominic Bose,manager649,Operations,Officer,Remote / WFH,WS-12172,DEV-79914,2025-06-09 14:27:00,2025-07-26 00:00:00,TERMINATED,True,4,2,1,89.25,100.0,2,4,0,0,2,0,4,50.0,8,0,4,1,237812518.0,100.0,87.0,100.0,55.0,87.8,CRITICAL,True,False,True,False,0.438,High IAM / Failed Login Surge
EMP10651,  pranit.srinivas94  ,Pranit Srinivas,RD,Administrator,,LPT-10651.corp.local,,L,,2023-11-17 15:02:30,manager609,EMP10651,pranit.srinivas94,Pranit Srinivas,manager609,Rd,Administrator,Head Office,LPT-10651,,,2023-11-17 15:02:30,TERMINATED,True,7,1,0,56.42857142857143,100.0,5,3,0,1,2,1,2,75.0,12,2,7,0,390539158.0,100.0,93.5,100.0,46.67,87.7,CRITICAL,True,False,True,False,0.449,Zero-Trust Deprovisioning Breaches
EMP 12646,lavanya.grover78,Lavanya Grover,Information Technology,Director,Regional_Office,VDR-12646,DEV13959,D,2024/05/25,not available,manager502,EMP12646,lavanya.grover78,Lavanya Grover,manager502,Engineering,Director,Regional Office,VDR-12646,DEV-13959,2024-05-25 00:00:00,,TERMINATED,True,8,3,0,38.875,87.0,3,5,0,0,4,0,3,50.0,11,1,8,1,325023374.0,100.0,84.0,100.0,58.64,87.7,CRITICAL,True,False,True,False,0.405,High IAM / Failed Login Surge
EMP10112,frederick.behl88,Frederick Behl,Fin,Executive,Branch_Office,LPT-10112,dev89887,LEFT,2025-04-09 08:57:14,30-Apr-2026 22:08:37,,EMP10112,frederick.behl88,Frederick Behl,none,Finance,Executive,Branch Office,LPT-10112,DEV-89887,2025-04-09 08:57:14,2026-04-30 22:08:37,TERMINATED,True,7,0,0,37.142857142857146,95.0,6,6,1,0,5,0,2,100.0,6,1,6,0,226859074.0,100.0,92.5,100.0,46.67,87.5,CRITICAL,True,False,True,False,0.444,High IAM / Failed Login Surge
EMP-12817,suhani.dhar2,Suhani Dhar,Purchase,Officer,,LPT-12817,DEV11435,Deactivated,27-Dec-2024 15:10:23,03-29-2025 11:48:14 AM,unknown,EMP12817,suhani.dhar2,Suhani Dhar,unknown,Purchase,Officer,Head Office,LPT-12817,DEV-11435,2024-12-27 15:10:23,2025-03-29 11:48:14,TERMINATED,True,4,1,0,77.75,87.0,4,3,1,1,3,1,2,100.0,7,4,4,0,165652604.0,100.0,79.5,100.0,62.86,87.4,CRITICAL,True,False,True,False,0.487,Zero-Trust Deprovisioning Breaches
EMP10806,daniel.nadkarni96,Daniel Nadkarni,Marketing,Specialist,remote,ws-10806,DEV-31044,D,2026/03/13,06-19-2026 01:58:39 PM,,EMP10806,daniel.nadkarni96,Daniel Nadkarni,none,Marketing,Specialist,Remote / WFH,WS-10806,DEV-31044,2026-03-13 00:00:00,2026-06-19 13:58:39,TERMINATED,True,7,1,1,60.142857142857146,87.0,4,5,1,0,5,1,5,100.0,8,2,7,0,164498693.0,100.0,89.5,100.0,50.0,87.4,CRITICAL,True,False,True,True,0.508,Zero-Trust Deprovisioning Breaches
EMP12647,ayush.tiwari76,Ayush Tiwari,Sales,Executive,HEAD OFFICE,VDR-12647,dev53857,Disabled,2022/01/01,2024/12/13,,EMP12647,ayush.tiwari76,Ayush Tiwari,none,Sales,Executive,Head Office,VDR-12647,DEV-53857,2022-01-01 00:00:00,2024-12-13 00:00:00,TERMINATED,True,8,2,1,38.25,86.0,3,3,0,1,1,0,2,75.0,11,2,10,2,358720475.0,100.0,87.5,80.0,77.27,87.3,CRITICAL,True,False,True,False,0.428,High IAM / Failed Login Surge
EMP11726,leena.virk4,Leena Virk,Purchase,Analyst,Work From Home,LPT_11726,dev45944,LEFT,2022-07-31 18:36:53,2025/09/05,manager263,EMP11726,leena.virk4,Leena Virk,manager263,Purchase,Analyst,Remote / WFH,LPT-11726,DEV-45944,2022-07-31 18:36:53,2025-09-05 00:00:00,TERMINATED,True,5,2,1,52.8,100.0,3,2,0,1,2,0,1,75.0,7,3,7,2,178048745.0,100.0,94.5,65.0,87.14,87.3,CRITICAL,True,False,True,False,0.462,Baseline Normal Activity
11184,IRA.TRIPATHI2,Ira Tripathi,Mktg,Engineer,,LPT-11184,DEV-93674,Resigned,16/01/2022 16:41,2022/06/05,manager909,EMP11184,ira.tripathi2,Ira Tripathi,manager909,Marketing,Engineer,Head Office,LPT-11184,DEV-93674,2022-01-16 16:41:00,2022-06-05 00:00:00,TERMINATED,True,3,0,0,72.0,98.0,2,4,0,1,4,0,3,75.0,11,3,8,2,408946886.0,100.0,64.0,100.0,80.91,87.2,CRITICAL,True,False,True,False,0.414,High IAM / Failed Login Surge
emp_10852,janani_sen81,Janani Sen,operations dept,Director,,LPT-10852,dev 45918,Terminated,07/03/2024,09/12/2025 03:30,,EMP10852,janani_sen81,Janani Sen,none,Operations,Director,Head Office,LPT-10852,DEV-45918,2024-03-07 00:00:00,2025-12-09 03:30:00,TERMINATED,True,5,2,0,55.8,88.0,2,3,0,1,2,2,2,75.0,14,6,10,1,513529216.0,100.0,71.0,100.0,72.14,87.2,CRITICAL,True,False,True,True,0.54,Zero-Trust Deprovisioning Breaches
EMP10178,tanveer.ghose11,Tanveer Ghose,Ops,Engineer,Head_Office,WS-10178,dev22987,DISABLED,2025-07-12 08:34:52,02/11/2025 19:08,manager393,EMP10178,tanveer.ghose11,Tanveer Ghose,manager393,Operations,Engineer,Head Office,WS-10178,DEV-22987,2025-07-12 08:34:52,2025-11-02 19:08:00,TERMINATED,True,4,1,0,91.75,100.0,3,4,0,0,4,0,4,50.0,10,2,6,1,351826164.0,100.0,78.5,100.0,63.0,87.2,CRITICAL,True,False,True,False,0.376,High IAM / Failed Login Surge
EMP11568,oviya.shukla26,Oviya Shukla,Ops Team,Officer,Warehouse,LPT-11568,DEV-83778,Deactivated,,2026-01-03 15:00:39,  manager810  ,EMP11568,oviya.shukla26,Oviya Shukla,manager810,Operations,Officer,Warehouse,LPT-11568,DEV-83778,,2026-01-03 15:00:39,TERMINATED,True,8,2,0,43.125,100.0,3,5,0,0,3,0,3,50.0,8,3,5,0,205967302.0,100.0,84.5,100.0,55.0,87.1,CRITICAL,True,False,True,False,0.391,High IAM / Failed Login Surge
EMP11011,adya.divan78,Adya Divan,Research and Development,Analyst,BRANCH OFFICE,LPT-11011,DEV19108,Resigned,2023-04-13T22:21:03,,manager636,EMP11011,adya.divan78,Adya Divan,manager636,R&D,Analyst,Branch Office,LPT-11011,DEV-19108,2023-04-13 22:21:03,,TERMINATED,True,5,3,0,37.8,99.0,3,3,0,1,3,0,2,75.0,10,2,7,0,355755199.0,100.0,90.0,100.0,48.0,87.1,CRITICAL,True,False,True,False,0.42,High IAM / Failed Login Surge
EMP10516,wakeeta.rattan45,Wakeeta Rattan,R&D,Trainee,,LPT-10516,DEV75776,Left,28-Sep-2023 17:13:28,01-26-2024 11:16:54 AM,  manager387  ,EMP10516,wakeeta.rattan45,Wakeeta Rattan,manager387,R&D,Trainee,Head Office,LPT-10516,DEV-75776,2023-09-28 17:13:28,2024-01-26 11:16:54,TERMINATED,True,3,1,0,59.333333333333336,95.0,2,3,0,0,3,0,3,50.0,8,1,5,2,304356386.0,100.0,68.5,100.0,75.0,87.1,CRITICAL,True,False,True,False,0.391,High IAM / Failed Login Surge
12892,nirja.bhakta26,Nirja Bhakta,IT Support,Officer,Warehouse,VDR-12892,dev 26926,Blocked,21/09/2022,06-Dec-2024 23:55:26,,EMP12892,nirja.bhakta26,Nirja Bhakta,none,Support,Officer,Warehouse,VDR-12892,DEV-26926,2022-09-21 00:00:00,2024-12-06 23:55:26,TERMINATED,True,5,1,0,65.6,98.0,3,5,0,0,4,1,4,50.0,10,2,7,1,331001554.0,100.0,77.5,100.0,63.0,87.0,CRITICAL,True,False,True,False,0.426,Zero-Trust Deprovisioning Breaches
emp10577,divya.lalla88,Divya Lalla,Mktg,Administrator,Regional_Office,VDR-10577,,Disabled,2023-07-06 20:20:41,21/10/2023,MANAGER396,EMP10577,divya.lalla88,Divya Lalla,manager396,Marketing,Administrator,Regional Office,VDR-10577,,2023-07-06 20:20:41,2023-10-21 00:00:00,TERMINATED,True,6,2,0,64.83333333333333,100.0,3,5,1,0,2,1,3,100.0,5,3,3,0,264230676.0,100.0,84.5,100.0,54.0,86.9,CRITICAL,True,False,True,False,0.476,Zero-Trust Deprovisioning Breaches
EMP10643,abeer.lad5,Abeer Lad,customer care,Manager,Data_Center,WS_10643,DEV15559,Resigned,02-02-2022 10:20:03 AM,2025-06-15T13:14:33,unknown,EMP10643,abeer.lad5,Abeer Lad,unknown,Customer Care,Manager,Data Center,WS-10643,DEV-15559,2022-02-02 10:20:03,2025-06-15 13:14:33,TERMINATED,True,8,1,0,36.5,95.0,4,3,0,0,2,0,3,50.0,13,2,12,1,421347050.0,100.0,83.5,95.0,61.15,86.9,CRITICAL,True,False,True,False,0.382,High IAM / Failed Login Surge
12566,,Upadhriti Wason,Innovation,Executive,Work_From_Home,lpt-12566,DEV57091,LEFT,05/01/2020 15:06,,unknown,EMP12566,unknown,Upadhriti Wason,unknown,Innovation,Executive,Remote / WFH,LPT-12566,DEV-57091,2020-01-05 15:06:00,,TERMINATED,True,8,2,0,33.625,96.0,5,2,0,1,2,1,1,75.0,13,1,9,0,373934016.0,100.0,97.5,95.0,43.08,86.7,CRITICAL,True,False,True,False,0.472,Zero-Trust Deprovisioning Breaches
EMP 11951,HARSH.DUGAR36,Harsh Dugar,Mktg,Officer,WAREHOUSE,VDR-11951,DEV76219,Resigned,10/03/2020 21:07,05-29-2026 08:02:08 AM,manager347,EMP11951,harsh.dugar36,Harsh Dugar,manager347,Marketing,Officer,Warehouse,VDR-11951,DEV-76219,2020-03-10 21:07:00,2026-05-29 08:02:08,TERMINATED,True,6,1,1,46.833333333333336,100.0,3,4,1,1,3,0,4,100.0,7,3,3,0,305211381.0,100.0,88.5,100.0,47.14,86.6,CRITICAL,True,False,True,False,0.47,High IAM / Failed Login Surge
EMP12553,  tanish.kurian86  ,Tanish Kurian,IT,Specialist,Remote,WS-12553,DEV-68468,DISABLED,01-14-2024 02:19:39 AM,,MANAGER123,EMP12553,tanish.kurian86,Tanish Kurian,manager123,Engineering,Specialist,Remote / WFH,WS-12553,DEV-68468,2024-01-14 02:19:39,,TERMINATED,True,5,1,1,35.2,78.0,3,3,1,0,3,1,0,100.0,13,4,10,1,524167769.0,100.0,77.5,95.0,67.31,86.6,CRITICAL,True,False,True,True,0.527,Zero-Trust Deprovisioning Breaches
emp11857,YASHAWINI.BAJAJ3,Yashawini Bajaj,Compliance,Specialist,Regional Office,LPT-11857,DEV-72195,DISABLED,2023/07/20,,,EMP11857,yashawini.bajaj3,Yashawini Bajaj,none,Compliance,Specialist,Regional Office,LPT-11857,DEV-72195,2023-07-20 00:00:00,,TERMINATED,True,4,0,0,74.25,100.0,3,6,0,0,4,1,5,50.0,7,2,7,1,176855716.0,100.0,72.5,100.0,66.43,86.4,CRITICAL,True,False,True,False,0.434,Zero-Trust Deprovisioning Breaches
EMP12862,mahika.borra10,Mahika Borra,Human Resource,Consultant,warehouse,WS-12862,dev 83712,L,09-Dec-2021 07:18:14,21/12/2021 23:48,manager286,EMP12862,mahika.borra10,Mahika Borra,manager286,Human Resources,Consultant,Warehouse,WS-12862,DEV-83712,2021-12-09 07:18:14,2021-12-21 23:48:00,TERMINATED,True,5,0,0,39.6,72.0,5,5,0,1,3,0,2,75.0,12,3,8,1,313833653.0,100.0,73.5,100.0,65.0,86.4,CRITICAL,True,False,True,False,0.386,High IAM / Failed Login Surge
EMP12015,WARHI.SARRAF16,Warhi Sarraf,RnD,Trainee,,LPT-12015,dev62777,Left,2024-03-22 11:04:08,,manager926,EMP12015,warhi.sarraf16,Warhi Sarraf,manager926,R&D,Trainee,Head Office,LPT-12015,DEV-62777,2024-03-22 11:04:08,,TERMINATED,True,4,1,1,51.0,100.0,1,4,0,0,3,0,4,25.0,8,2,6,1,267917331.0,100.0,73.5,100.0,65.0,86.4,CRITICAL,True,False,True,False,0.409,High IAM / Failed Login Surge
EMP11524,VEDA.SRINIVASAN95,Veda Srinivasan,Business Sales,Engineer,warehouse,VDR-11524,DEV67685,DISABLED,11-27-2020 10:09:49 PM,10/04/2022 07:47,manager591,EMP11524,veda.srinivasan95,Veda Srinivasan,manager591,Sales,Engineer,Warehouse,VDR-11524,DEV-67685,2020-11-27 22:09:49,2022-04-10 07:47:00,TERMINATED,True,6,0,0,54.5,95.0,3,2,0,1,2,0,2,75.0,7,2,6,2,219580573.0,100.0,70.0,90.0,81.43,86.3,CRITICAL,True,False,True,False,0.407,High IAM / Failed Login Surge
emp_10907,sneha.loke46,Sneha Loke,Fin,Executive,work from home,VDR-10907.corp.local,dev14190,DISABLED,2022-11-15T07:19:43,,manager675,EMP10907,sneha.loke46,Sneha Loke,manager675,Finance,Executive,Remote / WFH,VDR-10907,DEV-14190,2022-11-15 07:19:43,,TERMINATED,True,3,1,0,75.33333333333333,87.0,1,5,0,2,3,0,3,75.0,8,3,5,2,395617878.0,100.0,57.0,100.0,85.0,86.2,CRITICAL,True,False,True,False,0.421,High IAM / Failed Login Surge
EMP11610,daksh.dhar53,Daksh Dhar,FINANCE,Engineer,Branch_Office,VDR-11610.corp.local,DEV-33506,DISABLED,2020-04-01 14:45:05,17/06/2024 10:45,  manager439  ,EMP11610,daksh.dhar53,Daksh Dhar,manager439,Finance,Engineer,Branch Office,VDR-11610,DEV-33506,2020-04-01 14:45:05,2024-06-17 10:45:00,TERMINATED,True,3,1,0,83.33333333333333,100.0,3,4,0,0,2,0,3,50.0,9,2,9,1,306813399.0,100.0,78.5,95.0,63.89,86.2,CRITICAL,True,False,True,False,0.379,High IAM / Failed Login Surge
emp_10526,  tanveer.reddy70  ,Tanveer Reddy,IT,Director,WAREHOUSE,WS-10526,,Exited,2025/12/07,06/03/2026 14:59,unknown,EMP10526,tanveer.reddy70,Tanveer Reddy,unknown,Engineering,Director,Warehouse,WS-10526,,2025-12-07 00:00:00,2026-03-06 14:59:00,TERMINATED,True,6,1,0,57.666666666666664,100.0,4,2,1,0,1,1,1,100.0,10,2,9,0,311161483.0,100.0,86.0,100.0,48.0,86.1,CRITICAL,True,False,True,False,0.477,Zero-Trust Deprovisioning Breaches
EMP11256,odika.ray44,Odika Ray,sales dept,Specialist,work from home,VDR-11256,,Deactivated,20-Jun-2026 18:05:30,,  manager771  ,EMP11256,odika.ray44,Odika Ray,manager771,Sales,Specialist,Remote / WFH,VDR-11256,,2026-06-20 18:05:30,,TERMINATED,True,4,1,0,44.5,91.0,3,3,0,1,3,1,1,75.0,11,2,7,1,429020439.0,100.0,74.0,100.0,62.27,86.0,CRITICAL,True,False,True,False,0.426,Zero-Trust Deprovisioning Breaches
11841,gaurav.gala79,Gaurav Gala,IT Support,Engineer,Work_From_Home,LPT-11841,dev 61231,Blocked,2024/03/03,05-30-2025 05:08:16 AM,manager638,EMP11841,gaurav.gala79,Gaurav Gala,manager638,Support,Engineer,Remote / WFH,LPT-11841,DEV-61231,2024-03-03 00:00:00,2025-05-30 05:08:16,TERMINATED,True,3,1,1,67.0,100.0,1,4,0,0,2,0,4,50.0,5,1,4,1,261822777.0,100.0,73.5,100.0,63.0,86.0,CRITICAL,True,False,True,False,0.415,High IAM / Failed Login Surge
emp11078,  dayita.apte69  ,Dayita Apte,sales dept,Director,data center,WS-11078,dev57844,DISABLED,27/01/2021,2026-03-11 14:01:18,manager209,EMP11078,dayita.apte69,Dayita Apte,manager209,Sales,Director,Data Center,WS-11078,DEV-57844,2021-01-27 00:00:00,2026-03-11 14:01:18,TERMINATED,True,6,3,0,43.5,100.0,4,4,0,0,2,0,2,50.0,11,4,8,1,361833164.0,100.0,98.0,70.0,69.55,85.9,CRITICAL,True,False,True,False,0.454,Baseline Normal Activity
11725,advik.wagle63,Advik Wagle,RnD,Officer,WAREHOUSE,WS-11725.corp.local,dev 97428,Disabled,11-Feb-2022 02:52:43,10-Jan-2023 08:52:56,unknown,EMP11725,advik.wagle63,Advik Wagle,unknown,R&D,Officer,Warehouse,WS-11725,DEV-97428,2022-02-11 02:52:43,2023-01-10 08:52:56,TERMINATED,True,8,4,1,23.625,94.0,5,3,0,1,2,0,2,75.0,8,1,8,0,268836872.0,100.0,97.0,90.0,45.0,85.8,CRITICAL,True,True,True,False,0.469,High IAM / Failed Login Surge
EMP12945,  ekapad.dass17  ,Ekapad Dass,Compliance,Engineer,Head Office,VDR-12945,DEV86618,Deactivated,2023-01-13 05:47:30,07/10/2025,manager727,EMP12945,ekapad.dass17,Ekapad Dass,manager727,Compliance,Engineer,Head Office,VDR-12945,DEV-86618,2023-01-13 05:47:30,2025-10-07 00:00:00,TERMINATED,True,8,2,0,63.375,89.0,4,3,1,0,3,0,2,100.0,5,2,3,0,96507229.0,100.0,86.5,100.0,46.0,85.8,CRITICAL,True,False,True,False,0.434,High IAM / Failed Login Surge
EMP12197,qasim.rout20,Qasim Rout,People Team,Officer,data center,LPT_12197,DEV-61366,L,03/05/2021 03:26,,manager276,EMP12197,qasim.rout20,Qasim Rout,manager276,People Team,Officer,Data Center,LPT-12197,DEV-61366,2021-05-03 03:26:00,,TERMINATED,True,6,0,0,51.833333333333336,94.0,3,5,0,1,3,0,4,75.0,10,3,8,1,333315618.0,100.0,69.5,100.0,67.0,85.8,CRITICAL,True,False,True,False,0.393,High IAM / Failed Login Surge
EMP12595,TARA.THAKUR66,Tara Thakur,Legal,Director,REGIONAL OFFICE,WS-12595,dev56017,LEFT,1685261813,,,EMP12595,tara.thakur66,Tara Thakur,none,Legal,Director,Regional Office,WS-12595,DEV-56017,2023-05-28 08:16:53,,TERMINATED,True,4,2,0,81.25,99.0,0,4,0,1,4,0,3,75.0,13,2,6,2,472163012.0,100.0,61.5,100.0,76.15,85.6,CRITICAL,True,False,True,False,0.394,High IAM / Failed Login Surge
EMP11949,nirja_munshi38,Nirja Munshi,Compliance,Executive,REMOTE,ws-11949,dev48091,LEFT,05-11-2020 11:32:53 AM,2022-04-23 04:55:14,manager477,EMP11949,nirja_munshi38,Nirja Munshi,manager477,Compliance,Executive,Remote / WFH,WS-11949,DEV-48091,2020-11-05 11:32:53,2022-04-23 04:55:14,TERMINATED,True,6,2,0,21.666666666666668,87.0,4,4,0,0,3,0,3,50.0,7,1,5,0,146238399.0,100.0,85.5,100.0,45.71,85.5,CRITICAL,True,False,True,False,0.397,High IAM / Failed Login Surge
EMP10355,kavya.bajwa2,Kavya Bajwa,Sales,Analyst,Data Center,WS-10355,DEV-60197,Left,10-Jul-2021 00:17:38,not available,unknown,EMP10355,kavya.bajwa2,Kavya Bajwa,unknown,Sales,Analyst,Data Center,WS-10355,DEV-60197,2021-07-10 00:17:38,,TERMINATED,True,7,2,0,42.57142857142857,83.0,3,4,0,0,3,0,3,50.0,7,3,6,0,259630017.0,100.0,76.0,100.0,57.14,85.4,CRITICAL,True,False,True,False,0.389,High IAM / Failed Login Surge
EMP12525,oeshi.gara54,Oeshi Gara,R&D,Director,Remote,VDR-12525,dev 96412,Terminated,2025/05/01,,,EMP12525,oeshi.gara54,Oeshi Gara,none,R&D,Director,Remote / WFH,VDR-12525,DEV-96412,2025-05-01 00:00:00,,TERMINATED,True,9,3,0,47.111111111111114,100.0,3,3,0,0,3,0,2,50.0,5,3,5,0,159857226.0,100.0,90.5,80.0,64.0,85.4,CRITICAL,True,False,True,False,0.424,High IAM / Failed Login Surge
EMP11671,viraj.chaudhuri89,Viraj Chaudhuri,Marketing,Director,,WS-11671,dev77185,Disabled,,,  manager454  ,EMP11671,viraj.chaudhuri89,Viraj Chaudhuri,manager454,Marketing,Director,Head Office,WS-11671,DEV-77185,,,TERMINATED,True,7,2,0,31.142857142857142,97.0,3,4,0,0,3,0,4,50.0,10,2,6,0,277616087.0,100.0,83.0,100.0,48.0,85.4,CRITICAL,True,False,True,False,0.393,High IAM / Failed Login Surge
EMP10249,vasatika.loke27,Vasatika Loke,Procurement,Trainee,,VDR-10249,DEV-68390,DISABLED,,2025-08-16T02:30:49,  manager159  ,EMP10249,vasatika.loke27,Vasatika Loke,manager159,Procurement,Trainee,Head Office,VDR-10249,DEV-68390,,2025-08-16 02:30:49,TERMINATED,True,6,2,0,49.833333333333336,100.0,3,5,0,1,5,0,4,75.0,7,1,5,0,191517203.0,100.0,84.5,100.0,45.71,85.3,CRITICAL,True,False,True,False,0.394,High IAM / Failed Login Surge
emp_11648,PARTH.VARMA79,Parth Varma,MKT,Consultant,regional office,WS-11648,dev 72800,Exited,2021-04-20T18:47:26,05-13-2024 04:24:48 PM,manager393,EMP11648,parth.varma79,Parth Varma,manager393,Marketing,Consultant,Regional Office,WS-11648,DEV-72800,2021-04-20 18:47:26,2024-05-13 16:24:48,TERMINATED,True,11,3,0,41.0,87.0,6,3,0,1,2,0,2,75.0,11,2,6,0,282331207.0,100.0,93.5,90.0,47.27,85.3,CRITICAL,True,False,True,False,0.42,High IAM / Failed Login Surge
EMP11219,nilima.nanda54,Nilima Nanda,information tech,Analyst,Head Office,LPT-11219,dev59074,Deactivated,31-May-2024 08:42:15,,manager685,EMP11219,nilima.nanda54,Nilima Nanda,manager685,Engineering,Analyst,Head Office,LPT-11219,DEV-59074,2024-05-31 08:42:15,,TERMINATED,True,7,1,1,42.285714285714285,99.0,2,2,1,0,2,0,1,100.0,7,1,7,3,301191912.0,100.0,80.5,80.0,75.71,85.3,CRITICAL,True,False,True,False,0.482,High IAM / Failed Login Surge
EMP10653,qasim.gole57,Qasim Gole,Human Resource,Specialist,WAREHOUSE,LPT-10653,DEV42075,Left,14/05/2022 01:36,,manager251,EMP10653,qasim.gole57,Qasim Gole,manager251,Human Resources,Specialist,Warehouse,LPT-10653,DEV-42075,2022-05-14 01:36:00,,TERMINATED,True,5,2,0,65.6,97.0,2,2,0,1,2,1,1,75.0,10,2,7,1,463267179.0,100.0,75.5,95.0,63.0,85.2,CRITICAL,True,False,True,False,0.441,Zero-Trust Deprovisioning Breaches
