user_id,username,full_name,department,role,location,hostname,device_id,status,hire_date,termination_date,manager_username
EMP-10266,abhimanyu.gade25,Abhimanyu Gade,procurement team,Officer,branch office,WS-10266,dev37379,Left,2022-10-31T11:37:06,2022-11-24T07:18:01,manager294
EMP12692,dalaja.sura56,Dalaja Sura,Ops Team,Manager,Remote,VDR-12692,dev17492,ACTIVE,1703268621,not available,MANAGER781
EMP10805,udarsh.kannan13,Udarsh Kannan,People Team,Specialist,BRANCH OFFICE,VDR-10805,dev 36217,ACTIVE,28/12/2022,,MANAGER249
EMP10331,janaki.hegde46,Janaki Hegde,hr dept,Officer,Data_Center,LPT-10331,dev66314,Blocked,17/03/2024 00:37,05-31-2025 01:44:10 PM,manager691
EMP10528,,Luke Nagi,Human Resource,Administrator,warehouse,VDR-10528.corp.local,dev63562,Active,17/01/2020 23:49,,manager908
EMP11225,tanay.viswanathan59,Tanay Viswanathan,OPERATIONS,Executive,,VDR-11225,dev 39065,Live,,NA,NA
emp_10801,ansh.brahmbhatt77,Ansh Brahmbhatt,CS,Consultant,BRANCH OFFICE,VDR-10801.corp.local,DEV-49935,Working,2021-01-03T11:13:30,,manager977
EMP11089,,Pahal Lata,Customer Support,Consultant,WAREHOUSE,WS-11089,DEV-29473,A,2023-06-09 03:58:33,NA,manager221
EMP10764,rachana.madan60,Rachana Madan,PURCH,Analyst,Remote,WS-10764,,ACTIVE,29-Dec-2025 23:11:23,,
10218,jagat_dasgupta98,Jagat Dasgupta,Customer Support,Administrator,,VDR-10218,dev99181,ACTIVE,2021-02-03T17:50:14,,
EMP10479,ayushman.nagy50,Ayushman Nagy,LEGAL,Consultant,,lpt-10479,DEV-11699,Working,22-Sep-2021 23:16:50,not available,manager899
emp10790,janani.barad1,Janani Barad,Accounts,Administrator,remote,VDR-10790.corp.local,dev93435,A,2025-07-24T07:49:43,NA,  manager394  
EMP10478,AACHAL.MANI50,Aachal Mani,Business Sales,Officer,WORK FROM HOME,VDR_10478,DEV47701,Enabled,,NA,NA
EMP12645,hemani.bhagat18,Hemani Bhagat,Ops,Specialist,,lpt-12645,DEV79338,Working,2024-04-14 17:12:46,,unknown
EMP10727,kabir.sampath9,Kabir Sampath,customer care,Engineer,,WS-10727.corp.local,,Working,21/07/2024,not available,
EMP10581,nidra.agate60,Nidra Agate,Information Technology,Consultant,Head Office,LPT-10581,dev 17345,A,05-04-2023 05:05:18 AM,,manager581
EMP 11157,jyoti.brar52,Jyoti Brar,People Team,Officer,BRANCH OFFICE,VDR-11157,dev 11545,Active,2023-03-20 00:24:43,,manager212
EMP 12547,hemani.oza5,Hemani Oza,RnD,Executive,Branch Office,LPT-12547,,Active,2023-03-28T17:09:59,,manager861
EMP 11688,pranav.master58,Pranav Master,Accounts,Executive,Regional_Office,WS-11688,DEV-64997,Exited,09-Mar-2021 04:48:18,2024/06/06,NA
EMP-12633,aishani.sem75,Aishani Sem,Legal,Manager,remote,WS-12633,DEV-42346,Enabled,24/09/2022 03:53,NA,
EMP10045,kiaan.sen15,Kiaan Sen,Marketing,Executive,Warehouse,WS-10045,,Working,2023-09-12 03:25:20,not available,  manager905  
EMP12849,eiravati.agrawal54,Eiravati Agrawal,CS,Analyst,Data_Center,WS-12849,dev49156,Live,03-28-2020 08:29:48 PM,not available,
EMP10240,jalsa.bhatti59,Jalsa Bhatti,Mktg,Executive,,vdr-10240,dev54185,DISABLED,1730249411,,manager976
emp10251,aarini.memon10,Aarini Memon,IT Support,Director,REMOTE,VDR-10251,dev 18357,A,2020-07-06 04:59:07,,unknown
emp_10990,dalbir.reddy82,Dalbir Reddy,Sales,Analyst,work from home,VDR-10990,dev 86981,Live,,NA,manager252
EMP10457,darsh.sura85,Darsh Sura,sales dept,Trainee,REMOTE,VDR-10457,dev98643,Working,2021-04-06T20:28:44,,
EMP11272,umang.loke95,Umang Loke,Ops Team,Officer,Remote,VDR-11272,,A,26/11/2023 06:56,,manager461
emp_10676,yauvani_mannan99,Yauvani Mannan,R&D,Manager,Remote,LPT-10676,dev30643,Enabled,2020-02-17 09:37:22,NA,NA
EMP10772,gagan_bhandari75,Gagan Bhandari,Ops Team,Consultant,data center,VDR-10772,dev 97274,Live,31/08/2024 00:47,NA,manager411
EMP-11814,dipta_agate15,Dipta Agate,Procurement,Director,data center,WS-11814,dev49258,Enabled,04/09/2022,not available,manager868
EMP11533,abdul_mitra65,Abdul Mitra,Ops Team,Officer,data center,WS-11533,dev 85342,ACTIVE,1595851362,NA,manager678
emp_12356,vasatika.dhar45,Vasatika Dhar,R&D,Director,,WS-12356,DEV83798,ACTIVE,2022-06-01 15:27:54,not available,  manager828  
EMP11084,yadavi.pandit87,Yadavi Pandit,Innovation,Consultant,work from home,WS-11084,dev 61257,Working,1772923502,not available,manager813
EMP-11511,sudiksha.raman15,Sudiksha Raman,R&D,Manager,data center,LPT-11511,DEV23090,A,29-Oct-2021 23:06:37,not available,manager407
EMP12404,  ekiya.chakraborty63  ,Ekiya Chakraborty,marketing dept,Analyst,Work From Home,VDR-12404,,Active,,not available,manager734
emp10257,frederick.kaur54,Frederick Kaur,procurement team,Analyst,,LPT_10257,DEV-18819,Active,2020-04-14 07:37:42,,manager788
EMP12272,ekta.lal33,Ekta Lal,RnD,Trainee,Head_Office,VDR-12272,dev 88097,A,2023/10/14,,manager920
EMP10368,turvi.sarkar90,Turvi Sarkar,Supply Chain,Analyst,branch office,WS-10368,dev29441,ACTIVE,02-10-2022 04:32:03 AM,,NA
EMP12050,aditya.nayar99,Aditya Nayar,Purchase,Officer,data center,WS-12050.corp.local,dev80636,Active,2022-07-16T20:58:15,,unknown
12973,manya_chakrabarti30,Manya Chakrabarti,OPERATIONS,Director,WORK FROM HOME,LPT-12973,dev53857,Active,06-Apr-2023 22:53:35,not available,NA
EMP12844,OMAJA.MANGAT18,Omaja Mangat,Business Sales,Administrator,DATA CENTER,VDR-12844,dev19253,Working,1718838224,,manager722
emp10354,nidra.mall33,Nidra Mall,HR,Specialist,Regional_Office,VDR-10354,,Working,29/04/2024,,manager979
EMP11299,ojasvi_vohra60,Ojasvi Vohra,Compliance,Director,branch office,LPT-11299,dev 47148,A,18/10/2024,not available,manager694
emp_11864,isaac.bir96,Isaac Bir,Mktg,Executive,REGIONAL OFFICE,WS-11864.corp.local,DEV-98055,Active,05-17-2021 09:15:57 PM,NA,
EMP12219,dalaja.lata76,Dalaja Lata,Compliance,Executive,DATA CENTER,WS-12219,DEV33203,Live,16/02/2025,not available,
EMP11196,ODIKA.RAJAGOPAL41,Odika Rajagopal,Ops,Manager,Regional Office,WS-11196,,Active,1761058921,,manager759
EMP11830,  atharv.peri95  ,Atharv Peri,Ops Team,Consultant,warehouse,LPT-11830,dev97523,ACTIVE,2026-02-04 06:53:30,,manager798
EMP12202,upma.kohli12,Upma Kohli,Marketing,Analyst,Regional_Office,LPT-12202,DEV-82487,Live,2022/09/19,NA,manager756
EMP11302,,Ubika Bhakta,finance dept,Consultant,regional office,VDR-11302,,Working,30/01/2026,,unknown
EMP10682,dhruv.sami40,Dhruv Sami,RD,Trainee,branch office,LPT-10682,dev28837,L,,1767836603,manager816
EMP11381,jairaj_acharya41,Jairaj Acharya,hr dept,Consultant,Regional Office,WS-11381,dev 26784,Enabled,11/02/2024 22:10,NA,unknown
EMP10507,dipta.narayan36,Dipta Narayan,Finance,Officer,BRANCH OFFICE,WS-10507,DEV-92132,Active,2020-08-22 06:13:41,not available,
emp10211,krishna_seth41,Krishna Seth,OPERATIONS,Director,,WS-10211,DEV77499,Enabled,2022/09/18,,MANAGER225
EMP 11454,meera.kaur84,Meera Kaur,FINANCE,Director,,WS-11454,,ACTIVE,02-Feb-2024 08:00:54,not available,manager531
EMP10819,oni.wable49,Oni Wable,Procurement,Consultant,Branch Office,WS-10819,DEV-91522,Working,1781893768,NA,manager869
emp11650,charita.rattan19,Charita Rattan,Information Technology,Trainee,Data_Center,VDR-11650,dev80975,DISABLED,2023-06-03 16:30:48,31/01/2026 22:07,MANAGER515
EMP12909,varsha_swamy83,Varsha Swamy,Call Center,Officer,regional office,WS-12909,dev 95939,Blocked,11-01-2020 09:08:30 AM,1640142426,
EMP10582,charan.deshmukh24,Charan Deshmukh,sales team,Administrator,WORK FROM HOME,WS-10582,dev11653,ACTIVE,2026-07-14 13:05:32,NA,manager494
EMP10175,benjamin.rau26,Benjamin Rau,PURCH,Executive,Work From Home,ws-10175,dev16839,Working,1677483290,NA,manager205
EMP11712,vasatika.kunda70,Vasatika Kunda,information tech,Officer,Data_Center,VDR-11712,DEV61903,Live,08-29-2024 09:06:46 PM,not available,
emp_10430,dhruv.bose40,Dhruv Bose,Compliance,Consultant,REMOTE,WS-10430,dev 86751,Live,1609453523,not available,  manager987  
EMP11507,owen.badal65,Owen Badal,HR,Administrator,,VDR-11507,,Exited,,2024-12-03 15:40:19,manager362
EMP10744,  dayamai.din39  ,Dayamai Din,Ops,Director,head office,VDR-10744.corp.local,dev40885,Live,05/07/2024,,NA
11362,meghana.jaggi6,Meghana Jaggi,hr dept,Consultant,data center,WS-11362,DEV-92684,Working,2023-09-15 15:24:43,NA,manager588
EMP 11097,nirja.jani16,Nirja Jani,information tech,Executive,Warehouse,lpt-11097,dev 95542,Active,2024-10-13T14:45:26,not available,manager871
EMP10506,ekanta.ravel60,Ekanta Ravel,Innovation,Consultant,,WS-10506,dev 73828,A,30/06/2021 02:22,,MANAGER183
EMP10945,sachi.shetty87,Sachi Shetty,finance dept,Analyst,WAREHOUSE,WS-10945,dev33784,A,2020/06/30,NA,manager201
EMP11135,nandini.pai30,Nandini Pai,sales dept,Consultant,DATA CENTER,WS-11135,DEV18041,ACTIVE,2025-06-23T10:39:45,not available,manager212
emp11023,aashi.raju60,Aashi Raju,RD,Trainee,Head Office,LPT-11023,dev81883,Live,2026-01-26T00:29:44,,NA
emp10196,omaja.soman68,Omaja Soman,Ops Team,Director,REMOTE,VDR-10196.corp.local,DEV-46528,A,18/12/2020 11:20,NA,manager290
EMP-12512,,Nihal Lanka,CS,Trainee,BRANCH OFFICE,WS-12512,DEV-62698,ACTIVE,2023/09/28,NA,manager806
EMP10088,hema.yadav5,Hema Yadav,Business Sales,Administrator,Regional_Office,WS-10088,dev69510,A,1640496024,NA,unknown
EMP11047,riya.trivedi40,Riya Trivedi,Research and Development,Administrator,,VDR-11047.corp.local,,Enabled,,NA,manager580
EMP12878,zayyan.contractor3,Zayyan Contractor,Customer Support,Engineer,work from home,WS-12878,DEV-71597,Terminated,18/03/2026 14:53,1774179151,unknown
EMP 12025,oliver.devan65,Oliver Devan,RnD,Analyst,regional office,VDR-12025,DEV-67855,A,10/07/2021 06:21,not available,  manager657  
EMP12943,jatin.garde4,Jatin Garde,Supply Chain,Executive,branch office,LPT-12943,,Enabled,08-02-2022 03:16:19 PM,not available,NA
EMP-10678,AVI.KALLA37,Avi Kalla,Purchase,Engineer,BRANCH OFFICE,LPT-10678,DEV50812,Enabled,11-18-2022 10:12:09 AM,NA,manager151
EMP11034,anamika.gala90,Anamika Gala,Legal,Executive,,lpt-11034,DEV93277,Enabled,06-Nov-2025 09:02:37,not available,manager971
EMP10564,rayaan.aggarwal35,Rayaan Aggarwal,PURCH,Director,Remote,WS-10564.corp.local,,Active,06-06-2024 11:46:49 AM,,NA
EMP10343,AYAAN.KALA66,Ayaan Kala,sales dept,Director,Remote,,DEV-17152,Blocked,13/01/2022,29-Dec-2022 21:20:26,manager753
EMP12346,upasna.vig49,Upasna Vig,PURCH,Engineer,Warehouse,WS-12346,,Working,1673870309,not available,NA
10025,NAVEEN.JOHAL55,Naveen Johal,FINANCE,Administrator,DATA CENTER,LPT-10025,DEV19880,ACTIVE,05/09/2024 19:13,NA,manager767
emp10940,,Mekhala Talwar,Supply Chain,Analyst,warehouse,VDR-10940,dev 34824,ACTIVE,1712762875,,
11859,aachal.sarraf5,Aachal Sarraf,sales dept,Specialist,,,dev44782,A,,not available,manager941
12892,nirja.bhakta26,Nirja Bhakta,IT Support,Officer,Warehouse,VDR-12892,dev 26926,Blocked,21/09/2022,06-Dec-2024 23:55:26,NA
EMP12795,zehaan.naik32,Zehaan Naik,procurement team,Manager,data center,lpt-12795,dev94752,Active,2024/01/08,not available,manager391
EMP11488,gaurangi.viswanathan21,Gaurangi Viswanathan,R&D,Consultant,REGIONAL OFFICE,LPT_11488,DEV32965,Live,2026-01-23 13:39:45,not available,
emp_11525,yamini.cherian93,Yamini Cherian,Procurement,Trainee,Head_Office,VDR-11525,DEV-61126,ACTIVE,03/01/2026,not available,manager386
EMP 12422,madhav.grover92,Madhav Grover,Operations,Officer,Branch_Office,WS-12422,DEV-81229,Working,2024-03-31 21:40:58,,unknown
12574,vanya.rana13,Vanya Rana,sales dept,Trainee,head office,lpt-12574,DEV-78601,LEFT,16/09/2022,11/04/2025 12:46,manager478
EMP10650,darika.sha73,Darika Sha,Finance,Executive,Work_From_Home,LPT-10650,dev33444,A,08/06/2020 09:59,,manager416
EMP 10867,nathan.madan77,Nathan Madan,Information Technology,Analyst,Remote,VDR-10867,dev 91219,Live,2023-05-11T06:43:38,NA,manager235
11350,utkarsh.nadig92,Utkarsh Nadig,operations dept,Engineer,Data Center,VDR-11350,dev14272,Enabled,1618122166,not available,manager764
EMP10067,wyatt.bora78,Wyatt Bora,People Team,Executive,remote,LPT-10067,DEV85849,ACTIVE,08-27-2022 05:13:05 AM,NA,  manager484  
EMP12249,hemal.naik73,Hemal Naik,Operations,Analyst,Head_Office,lpt-12249,DEV-64746,Working,2025-12-13 16:38:39,not available,NA
EMP10621,bhanumati_ratta30,Bhanumati Ratta,SALES,Consultant,,VDR-10621,dev 21247,A,06-18-2020 10:38:57 AM,NA,manager735
EMP10651,  pranit.srinivas94  ,Pranit Srinivas,RD,Administrator,,LPT-10651.corp.local,,L,,2023-11-17 15:02:30,manager609
EMP12195,BALENDRA.JHA12,Balendra Jha,Procurement,Officer,Regional_Office,WS_12195,DEV43113,Working,,not available,NA
EMP10602,sai_goda99,Sai Goda,Purchase,Consultant,REGIONAL OFFICE,ws-10602,DEV-97194,ACTIVE,2020/11/19,not available,manager284
EMP 12911,charan.dhawan17,Charan Dhawan,sales team,Trainee,Work_From_Home,LPT-12911,dev87264,Enabled,19/04/2023,,manager336
EMP10423,bahadurjit.dyal80,Bahadurjit Dyal,Legal,Specialist,HEAD OFFICE,LPT-10423,DEV-77045,On Leave,03-08-2023 04:35:37 PM,NA,  manager708  
emp12171,  bishakha.bajaj79  ,Bishakha Bajaj,hr dept,Director,Head Office,lpt-12171,,Active,,NA,
EMP12805,anamika.hayer81,Anamika Hayer,MKT,Engineer,Head_Office,LPT-12805.corp.local,DEV-36174,A,,NA,unknown
EMP11910,  jonathan.lalla10  ,Jonathan Lalla,Human Resources,Officer,Data_Center,VDR-11910.corp.local,dev 27789,A,10-28-2021 12:47:43 PM,not available,manager199
EMP12861,  lakshmi.gill13  ,Lakshmi Gill,Accounts,Manager,branch office,vdr-12861,dev81834,Active,16-Jul-2024 01:07:45,NA,
11113,RACHANA.JANI60,Rachana Jani,Support,Administrator,Remote,WS-11113,dev 78235,Exited,12-11-2021 05:53:16 PM,09-07-2022 08:46:26 PM,NA
11477,odika.mann97,Odika Mann,Ops Team,Trainee,,WS-11477.corp.local,DEV-13875,Live,2024-12-22 08:03:20,not available,MANAGER460
EMP11553,zaid_chad19,Zaid Chad,legal,Analyst,WAREHOUSE,WS-11553.corp.local,dev 88447,ACTIVE,1623401097,not available,manager115
EMP10124,sathvik.kadakia72,Sathvik Kadakia,Ops Team,Specialist,BRANCH OFFICE,vdr-10124,dev 18285,A,2023/12/13,NA,NA
EMP12541,saumya.contractor14,Saumya Contractor,Support,Specialist,Head_Office,LPT-12541,dev 35220,Working,2024-06-21T17:30:24,not available,manager804
EMP12903,farhan.pathak41,Farhan Pathak,Business Sales,Specialist,warehouse,,dev81387,Working,2025/10/30,not available,  manager563  
emp11866,leena.sankaran10,Leena Sankaran,finance dept,Manager,Work_From_Home,lpt-11866,DEV41398,A,21/07/2026 08:40,not available,NA
EMP11872,janani.narula52,Janani Narula,sales team,Executive,Branch_Office,VDR-11872.corp.local,,Working,12-26-2024 05:45:30 PM,,manager168
EMP10532,jack.mallick72,Jack Mallick,R&D,Executive,REMOTE,VDR_10532,dev 82733,Working,1660153360,NA,manager892
EMP12009,gautam.bala88,Gautam Bala,marketing dept,Manager,Data_Center,WS_12009,DEV-80016,Active,2021-03-16T11:22:45,NA,NA
EMP11057,turvi.devan14,Turvi Devan,PURCH,Consultant,Work_From_Home,LPT-11057,dev 45261,Enabled,13-May-2026 20:33:55,NA,manager415
EMP12907,ekani.kalita20,Ekani Kalita,IT Dept,Trainee,DATA CENTER,LPT-12907,DEV-29783,ACTIVE,25-May-2023 02:38:26,not available,MANAGER284
EMP11690,madhav.handa28,Madhav Handa,People Team,Analyst,data center,WS-11690,DEV29647,Active,,NA,manager501
EMP11487,manya.sridhar12,Manya Sridhar,Ops,Analyst,Regional Office,VDR-11487,dev 95736,Working,2024-05-07T15:56:04,not available,NA
EMP10557,watika.sami2,Watika Sami,finance dept,Director,Data Center,LPT-10557,DEV-92660,Enabled,1771260741,not available,manager598
EMP12561,OVIYA.PRADHAN73,Oviya Pradhan,Human Resource,Specialist,Head_Office,WS-12561,DEV48217,Active,2024-10-28 09:30:27,not available,  manager547  
EMP11173,,Adya Mutti,Legal,Engineer,,LPT-11173,DEV-17322,Enabled,2020-12-30 05:44:06,NA,NA
EMP10176,lajita.choudhury92,Lajita Choudhury,CS,Manager,,LPT-10176,dev31012,Active,2024-05-13 22:21:16,NA,manager547
emp_10322,bakhshi.dora47,Bakhshi Dora,Support,Analyst,Work From Home,VDR-10322,dev 67850,Live,2023-08-13 21:49:53,,manager949
EMP 11188,pranav.dara5,Pranav Dara,MKT,Executive,Branch_Office,VDR-11188,DEV70700,Enabled,1745864704,not available,manager835
11461,,Laksh Luthra,Operations,Administrator,Data_Center,WS-11461,DEV98473,A,,not available,manager283
emp12478,tanay.khosla86,Tanay Khosla,MKT,Executive,REGIONAL OFFICE,WS-12478,dev28342,Working,1661757190,not available,manager218
EMP-11545,  hritik.shan95  ,Hritik Shan,PURCH,Consultant,REGIONAL OFFICE,WS-11545,DEV-64411,Live,10-09-2020 01:51:57 AM,,NA
EMP10695,charita_dhingra41,Charita Dhingra,Legal,Director,data center,ws-10695,dev81449,A,2021/06/22,NA,manager292
EMP11628,gautami.chaudhry69,Gautami Chaudhry,Information Technology,Director,Regional Office,VDR-11628,DEV-78679,Blocked,,08-Jul-2024 02:07:44,NA
EMP10080,ubika.anne68,Ubika Anne,Supply Chain,Administrator,Head_Office,LPT-10080,dev48829,Live,11/07/2021 12:07,not available,manager825
EMP12525,oeshi.gara54,Oeshi Gara,R&D,Director,Remote,VDR-12525,dev 96412,Terminated,2025/05/01,NA,NA
EMP11149,ekaraj.kaur18,Ekaraj Kaur,marketing dept,Analyst,REGIONAL OFFICE,LPT-11149,dev37521,Live,01-05-2020 08:23:19 AM,not available,manager747
EMP11151,aadhya.saini38,Aadhya Saini,Ops Team,Analyst,regional office,LPT-11151,DEV-56593,ACTIVE,18-May-2022 23:11:00,not available,manager116
emp10862,gauri.nagi49,Gauri Nagi,Fin,Director,work from home,,dev 88654,Working,29/05/2022,not available,manager293
emp11260,alexander.gaba61,Alexander Gaba,customer care,Trainee,REMOTE,,DEV25509,Exited,2020-09-18 04:28:21,,MANAGER614
EMP-10439,WILLIAM.SANKARAN18,William Sankaran,Ops,Trainee,,,DEV-31611,Resigned,2023-06-07T07:03:41,,manager234
EMP10471,ekaraj_sharaf36,Ekaraj Sharaf,Legal Dept,Consultant,Remote,WS-10471,dev 27481,A,2025-02-14T23:28:45,not available,manager866
EMP 12230,chakradev.loyal14,Chakradev Loyal,HR,Consultant,,WS-12230,DEV20599,Working,2020/05/15,NA,  manager332  
emp_12011,  wishi.ganesh63  ,Wishi Ganesh,procurement team,Officer,WORK FROM HOME,LPT-12011,dev23413,Active,03-22-2022 04:54:18 AM,not available,manager529
EMP11706,JYOTI.SARAF98,Jyoti Saraf,Operations,Manager,Remote,WS_11706,,Live,27-Feb-2025 11:05:04,not available,  manager266  
EMP10812,advika.mani57,Advika Mani,sales team,Officer,Data_Center,WS-10812,,Active,1596522365,NA,NA
EMP11234,gaurika.chopra35,Gaurika Chopra,Brand Team,Trainee,BRANCH OFFICE,LPT-11234,dev 55685,Live,1752836459,not available,manager863
EMP12246,unni.hayer3,Unni Hayer,Finance,Consultant,WORK FROM HOME,WS-12246,DEV68351,A,16-Jun-2020 17:17:41,not available,manager281
EMP10568,mekhala.nadig40,Mekhala Nadig,Business Sales,Engineer,regional office,WS-10568,dev 68085,Enabled,02-11-2021 08:43:50 PM,not available,manager274
EMP12425,jeet.rajagopalan64,Jeet Rajagopalan,RnD,Officer,data center,lpt-12425,dev 51114,ACTIVE,,not available,unknown
11653,BALHAAR.BHAKTA94,Balhaar Bhakta,procurement team,Consultant,,vdr-11653,dev 63504,A,1660219368,,manager244
EMP10141,,Nidhi Murty,Operations,Executive,,LPT-10141,,OOO,11/10/2024 02:08,,manager225
EMP10511,samaksh.dutt66,Samaksh Dutt,Finance,Trainee,BRANCH OFFICE,lpt-10511,,Left,10-Aug-2025 17:25:10,NA,manager849
EMP-11612,  aarush.vasa18  ,Aarush Vasa,Operations,Executive,,WS-11612,DEV56551,ACTIVE,2023/08/30,not available,NA
emp12605,tripti.chander54,Tripti Chander,Call Center,Analyst,data center,,dev 44035,LEFT,,,NA
EMP 11809,GIRISH.ATWAL74,Girish Atwal,Brand Team,Trainee,,WS-11809,,A,25/01/2026,not available,manager755
emp12866,ABHIRAM.BAHRI83,Abhiram Bahri,Customer Support,Trainee,,WS-12866,,ACTIVE,2022-06-20T09:08:47,not available,manager634
EMP11684,timothy.gopal8,Timothy Gopal,Supply Chain,Director,head office,VDR-11684,DEV-68449,Live,01/05/2026 08:41,not available,manager426
EMP10610,ojasvi.gour94,Ojasvi Gour,HR,Consultant,work from home,WS-10610,,A,,NA,manager939
emp_12810,garima.kant8,Garima Kant,CS,Executive,Regional_Office,LPT-12810,DEV-20476,Live,2020-07-16T08:39:00,,MANAGER863
EMP11966,varsha.bhakta93,Varsha Bhakta,FINANCE,Engineer,,VDR-11966,DEV76303,Active,2022-01-16 02:18:51,not available,MANAGER443
EMP10831,nilima.bahri98,Nilima Bahri,operations dept,Executive,WAREHOUSE,WS-10831,DEV-57622,LWP,,not available,  manager967  
EMP 10177,jason.rege12,Jason Rege,Sales,Trainee,Remote,LPT-10177,DEV64381,Working,04-08-2024 04:21:48 PM,NA,manager495
EMP 10857,manbir_subramaniam95,Manbir Subramaniam,Finance,Administrator,,VDR-10857,DEV-87728,DISABLED,2022/05/25,1764746732,  manager502  
EMP10693,wriddhish.babu12,Wriddhish Babu,Supply Chain,Analyst,warehouse,VDR-10693,dev 62978,Deactivated,2022/07/02,02-May-2026 18:32:06,manager154
EMP11736,vanya.desai85,Vanya Desai,Ops Team,Officer,,LPT_11736,dev 52036,Enabled,12-13-2022 10:22:07 AM,not available,manager694
emp11072,yashoda.kannan15,Yashoda Kannan,Research and Development,Officer,Branch Office,lpt-11072,dev37740,Enabled,11-Aug-2025 18:09:36,NA,manager208
EMP11278,niharika.lad59,Niharika Lad,PURCH,Consultant,,LPT-11278,DEV11092,A,30-Oct-2025 20:34:33,NA,manager797
EMP11503,turvi.pillay41,Turvi Pillay,Support,Consultant,,WS-11503,dev 94984,A,06-19-2024 08:29:59 PM,not available,MANAGER595
EMP10183,arjun.dara86,Arjun Dara,hr dept,Officer,remote,LPT-10183,dev78951,Active,26-Apr-2024 03:05:01,NA,manager499
EMP11468,neelima_varty56,Neelima Varty,People Team,Engineer,Warehouse,ws-11468,dev 49741,Live,1722565823,,NA
EMP12227,sanaya.korpal34,Sanaya Korpal,RnD,Engineer,HEAD OFFICE,LPT-12227,DEV65008,A,2024-08-11T16:42:44,,unknown
emp12727,unni.borra40,Unni Borra,Ops Team,Analyst,,ws-12727,,Blocked,2024-10-12 09:10:19,,
EMP 10565,vidhi.balan53,Vidhi Balan,FINANCE,Executive,Work From Home,LPT_10565,DEV26389,A,18/08/2025 19:58,NA,manager861
EMP12901,advay.jayaraman98,Advay Jayaraman,legal,Consultant,Work_From_Home,WS-12901,DEV81061,Active,23/10/2023 22:52,,manager665
